北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0034810000,0.0034810000,0.0556960000
0.0034810000,0.0034810000,0.0556960000
0.0034810000,0.0034810000,0.0556960000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
